date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:47:22	2916/2916	---M--	200	added ('OK')	image/png	etag:%221d8253974c714e4%22	https://rubikcare.com/frontassets/global/plugins/datatables/images/sort_asc_disabled.png	C:/My%20Web%20Sites/Rubickare/rubikcare.com/frontassets/global/plugins/datatables/images/sort_asc_disabled.png	(from https://rubikcare.com/frontassets/global/css/plugins-rtl.min.css)
15:47:23	1045/1045	---M--	200	added ('OK')	image/png	etag:%221d8253974c71b95%22	https://rubikcare.com/frontassets/global/plugins/datatables/images/sort_desc_disabled.png	C:/My%20Web%20Sites/Rubickare/rubikcare.com/frontassets/global/plugins/datatables/images/sort_desc_disabled.png	(from https://rubikcare.com/frontassets/global/css/plugins-rtl.min.css)
15:47:23	1240/1240	---M--	200	added ('OK')	image/png	etag:%221d8253999bb9658%22	https://rubikcare.com/frontassets/layouts/layout/img/icon-color.png	C:/My%20Web%20Sites/Rubickare/rubikcare.com/frontassets/layouts/layout/img/icon-color.png	(from https://rubikcare.com/frontassets/layouts/layout/css/layout-rtl.min.css)
15:47:23	1031/1031	---M--	200	added ('OK')	image/png	etag:%221d8253999bb9687%22	https://rubikcare.com/frontassets/layouts/layout/img/icon-color-close.png	C:/My%20Web%20Sites/Rubickare/rubikcare.com/frontassets/layouts/layout/img/icon-color-close.png	(from https://rubikcare.com/frontassets/layouts/layout/css/layout-rtl.min.css)
15:47:23	130906/130906	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%221d82539b0fb7f5a%22	https://rubikcare.com/frontassets/plugins/fontawesome/webfonts/fa-brands-400.eot	C:/My%20Web%20Sites/Rubickare/rubikcare.com/frontassets/plugins/fontawesome/webfonts/fa-brands-400.eot	(from https://rubikcare.com/frontassets/plugins/fontawesome/css/all.min.css)
15:47:24	130906/130906	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%221d82539b0fb7f5a%22	https://rubikcare.com/frontassets/plugins/fontawesome/webfonts/fa-brands-400d41d.eot?	C:/My%20Web%20Sites/Rubickare/rubikcare.com/frontassets/plugins/fontawesome/webfonts/fa-brands-400d41dd41d.eot	(from https://rubikcare.com/frontassets/plugins/fontawesome/css/all.min.css)
15:47:24	75336/75336	---MCZ	200	added ('OK')	text/html	date:Sat,%2019%20Feb%202022%2002:37:52%20GMT	https://rubikcare.com/frontassets/plugins/fontawesome/webfonts/fa-brands-400.html	C:/My%20Web%20Sites/Rubickare/rubikcare.com/frontassets/plugins/fontawesome/webfonts/fa-brands-400.html	(from https://rubikcare.com/frontassets/plugins/fontawesome/css/all.min.css)
15:47:24	88428/88428	---MCZ	200	added ('OK')	application/font-woff	etag:W/%221d82539b0fbd96c%22	https://rubikcare.com/frontassets/plugins/fontawesome/webfonts/fa-brands-400.woff	C:/My%20Web%20Sites/Rubickare/rubikcare.com/frontassets/plugins/fontawesome/webfonts/fa-brands-400.woff	(from https://rubikcare.com/frontassets/plugins/fontawesome/css/all.min.css)
15:47:24	130600/130600	---M--	200	added ('OK')	application/x-font-ttf	etag:%221d82539b0fb7e28%22	https://rubikcare.com/frontassets/plugins/fontawesome/webfonts/fa-brands-400.ttf	C:/My%20Web%20Sites/Rubickare/rubikcare.com/frontassets/plugins/fontawesome/webfonts/fa-brands-400.ttf	(from https://rubikcare.com/frontassets/plugins/fontawesome/css/all.min.css)
15:47:25	700503/700503	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%221d82539b0f03057%22	https://rubikcare.com/frontassets/plugins/fontawesome/webfonts/fa-brands-400.svg	C:/My%20Web%20Sites/Rubickare/rubikcare.com/frontassets/plugins/fontawesome/webfonts/fa-brands-400.svg	(from https://rubikcare.com/frontassets/plugins/fontawesome/css/all.min.css)
15:47:25	34394/34394	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%221d82539b0fa065a%22	https://rubikcare.com/frontassets/plugins/fontawesome/webfonts/fa-regular-400.eot	C:/My%20Web%20Sites/Rubickare/rubikcare.com/frontassets/plugins/fontawesome/webfonts/fa-regular-400.eot	(from https://rubikcare.com/frontassets/plugins/fontawesome/css/all.min.css)
15:47:25	34394/34394	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%221d82539b0fa065a%22	https://rubikcare.com/frontassets/plugins/fontawesome/webfonts/fa-regular-400d41d.eot?	C:/My%20Web%20Sites/Rubickare/rubikcare.com/frontassets/plugins/fontawesome/webfonts/fa-regular-400d41dd41d.eot	(from https://rubikcare.com/frontassets/plugins/fontawesome/css/all.min.css)
15:47:25	13584/13584	---MCZ	200	added ('OK')	text/html	date:Sat,%2019%20Feb%202022%2002:37:51%20GMT	https://rubikcare.com/frontassets/plugins/fontawesome/webfonts/fa-regular-400.html	C:/My%20Web%20Sites/Rubickare/rubikcare.com/frontassets/plugins/fontawesome/webfonts/fa-regular-400.html	(from https://rubikcare.com/frontassets/plugins/fontawesome/css/all.min.css)
15:47:25	16804/16804	---MCZ	200	added ('OK')	application/font-woff	etag:W/%221d82539b0fac1a4%22	https://rubikcare.com/frontassets/plugins/fontawesome/webfonts/fa-regular-400.woff	C:/My%20Web%20Sites/Rubickare/rubikcare.com/frontassets/plugins/fontawesome/webfonts/fa-regular-400.woff	(from https://rubikcare.com/frontassets/plugins/fontawesome/css/all.min.css)
15:47:26	34096/34096	---M--	200	added ('OK')	application/x-font-ttf	etag:%221d82539b0fa0530%22	https://rubikcare.com/frontassets/plugins/fontawesome/webfonts/fa-regular-400.ttf	C:/My%20Web%20Sites/Rubickare/rubikcare.com/frontassets/plugins/fontawesome/webfonts/fa-regular-400.ttf	(from https://rubikcare.com/frontassets/plugins/fontawesome/css/all.min.css)
15:47:26	144452/144452	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%221d82539b0f8b444%22	https://rubikcare.com/frontassets/plugins/fontawesome/webfonts/fa-regular-400.svg	C:/My%20Web%20Sites/Rubickare/rubikcare.com/frontassets/plugins/fontawesome/webfonts/fa-regular-400.svg	(from https://rubikcare.com/frontassets/plugins/fontawesome/css/all.min.css)
15:47:26	192758/192758	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%221d82539b0f870f6%22	https://rubikcare.com/frontassets/plugins/fontawesome/webfonts/fa-solid-900.eot	C:/My%20Web%20Sites/Rubickare/rubikcare.com/frontassets/plugins/fontawesome/webfonts/fa-solid-900.eot	(from https://rubikcare.com/frontassets/plugins/fontawesome/css/all.min.css)
15:47:26	192758/192758	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%221d82539b0f870f6%22	https://rubikcare.com/frontassets/plugins/fontawesome/webfonts/fa-solid-900d41d.eot?	C:/My%20Web%20Sites/Rubickare/rubikcare.com/frontassets/plugins/fontawesome/webfonts/fa-solid-900d41dd41d.eot	(from https://rubikcare.com/frontassets/plugins/fontawesome/css/all.min.css)
15:47:27	75728/75728	---MCZ	200	added ('OK')	text/html	date:Sat,%2019%20Feb%202022%2002:37:52%20GMT	https://rubikcare.com/frontassets/plugins/fontawesome/webfonts/fa-solid-900.html	C:/My%20Web%20Sites/Rubickare/rubikcare.com/frontassets/plugins/fontawesome/webfonts/fa-solid-900.html	(from https://rubikcare.com/frontassets/plugins/fontawesome/css/all.min.css)
15:47:27	98384/98384	---MCZ	200	added ('OK')	application/font-woff	etag:W/%221d82539b0fb0050%22	https://rubikcare.com/frontassets/plugins/fontawesome/webfonts/fa-solid-900.woff	C:/My%20Web%20Sites/Rubickare/rubikcare.com/frontassets/plugins/fontawesome/webfonts/fa-solid-900.woff	(from https://rubikcare.com/frontassets/plugins/fontawesome/css/all.min.css)
15:47:27	192472/192472	---M--	200	added ('OK')	application/x-font-ttf	etag:%221d82539b191f958%22	https://rubikcare.com/frontassets/plugins/fontawesome/webfonts/fa-solid-900.ttf	C:/My%20Web%20Sites/Rubickare/rubikcare.com/frontassets/plugins/fontawesome/webfonts/fa-solid-900.ttf	(from https://rubikcare.com/frontassets/plugins/fontawesome/css/all.min.css)
15:47:28	143258/143258	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%221d8ad8bdb620b9a%22	https://rubikcare.com/assets/fonts/MaterialIcons-Regular.eot	C:/My%20Web%20Sites/Rubickare/rubikcare.com/assets/fonts/MaterialIcons-Regular.eot	(from https://rubikcare.com/assets/css/style.css)
15:47:29	44300/44300	---MCZ	200	added ('OK')	text/html	date:Thu,%2011%20Aug%202022%2014:08:40%20GMT	https://rubikcare.com/assets/fonts/MaterialIcons-Regular.html	C:/My%20Web%20Sites/Rubickare/rubikcare.com/assets/fonts/MaterialIcons-Regular.html	(from https://rubikcare.com/assets/css/style.css)
15:47:29	842605/842605	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%221d82539b19fcded%22	https://rubikcare.com/frontassets/plugins/fontawesome/webfonts/fa-solid-900.svg	C:/My%20Web%20Sites/Rubickare/rubikcare.com/frontassets/plugins/fontawesome/webfonts/fa-solid-900.svg	(from https://rubikcare.com/frontassets/plugins/fontawesome/css/all.min.css)
15:47:29	128180/128180	---M--	200	added ('OK')	application/x-font-ttf	etag:%221d8ad8bdb61d0b4%22	https://rubikcare.com/assets/fonts/MaterialIcons-Regular.ttf	C:/My%20Web%20Sites/Rubickare/rubikcare.com/assets/fonts/MaterialIcons-Regular.ttf	(from https://rubikcare.com/assets/css/style.css)
15:47:30	0/0	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2023%20Sep%202022%2013:47:28%20GMT	https://rubikcare.com/frontassets/css/owl.video.play.png	C:/My%20Web%20Sites/Rubickare/rubikcare.com/frontassets/css/owl.video.play.png	(from https://rubikcare.com/frontassets/css/owl.carousel.min.css)
15:47:30	57620/57620	---MCZ	200	added ('OK')	application/font-woff	etag:W/%221d8ad8bdb60c514%22	https://rubikcare.com/assets/fonts/MaterialIcons-Regular.woff	C:/My%20Web%20Sites/Rubickare/rubikcare.com/assets/fonts/MaterialIcons-Regular.woff	(from https://rubikcare.com/assets/css/style.css)
15:47:30	143258/143258	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%221d730a4a44f299a%22	https://rubikcare.com/frontassets/fonts/MaterialIcons-Regular.eot	C:/My%20Web%20Sites/Rubickare/rubikcare.com/frontassets/fonts/MaterialIcons-Regular.eot	(from https://rubikcare.com/frontassets/css/style-profile.css)
15:47:30	44300/44300	---MCZ	200	added ('OK')	text/html	date:Tue,%2013%20Apr%202021%2020:36:12%20GMT	https://rubikcare.com/frontassets/fonts/MaterialIcons-Regular.html	C:/My%20Web%20Sites/Rubickare/rubikcare.com/frontassets/fonts/MaterialIcons-Regular.html	(from https://rubikcare.com/frontassets/css/style-profile.css)
15:47:31	57620/57620	---MCZ	200	added ('OK')	application/font-woff	etag:W/%221d730a4a4e57d94%22	https://rubikcare.com/frontassets/fonts/MaterialIcons-Regular.woff	C:/My%20Web%20Sites/Rubickare/rubikcare.com/frontassets/fonts/MaterialIcons-Regular.woff	(from https://rubikcare.com/frontassets/css/style-profile.css)
15:47:31	358/358	---M--	200	added ('OK')	image/png	etag:%221d8ad8c7a851ae6%22	https://rubikcare.com/frontassets/img/location.png	C:/My%20Web%20Sites/Rubickare/rubikcare.com/frontassets/img/location.png	(from https://rubikcare.com/frontassets/css/style.css)
15:47:32	350/350	---M--	200	added ('OK')	image/png	etag:%221d8ad8c7b1db35e%22	https://rubikcare.com/frontassets/img/search.png	C:/My%20Web%20Sites/Rubickare/rubikcare.com/frontassets/img/search.png	(from https://rubikcare.com/frontassets/css/style.css)
15:47:32	0/0	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2023%20Sep%202022%2013:47:30%20GMT	https://rubikcare.com/frontassets/assets/img/icons/ic_location.svg	C:/My%20Web%20Sites/Rubickare/rubikcare.com/frontassets/assets/img/icons/ic_location.svg	(from https://rubikcare.com/frontassets/styles.css)
15:47:32	0/0	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2023%20Sep%202022%2013:47:30%20GMT	https://rubikcare.com/frontassets/assets/img/icons/s.svg	C:/My%20Web%20Sites/Rubickare/rubikcare.com/frontassets/assets/img/icons/s.svg	(from https://rubikcare.com/frontassets/styles.css)
15:47:32	128180/128180	---M--	200	added ('OK')	application/x-font-ttf	etag:%221d730a4a44cf2b4%22	https://rubikcare.com/frontassets/fonts/MaterialIcons-Regular.ttf	C:/My%20Web%20Sites/Rubickare/rubikcare.com/frontassets/fonts/MaterialIcons-Regular.ttf	(from https://rubikcare.com/frontassets/css/style-profile.css)
15:47:32	0/0	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2023%20Sep%202022%2013:47:30%20GMT	https://rubikcare.com/frontassets/assets/img/icons/doctor.svg	C:/My%20Web%20Sites/Rubickare/rubikcare.com/frontassets/assets/img/icons/doctor.svg	(from https://rubikcare.com/frontassets/styles.css)
15:47:33	0/0	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2023%20Sep%202022%2013:47:31%20GMT	https://rubikcare.com/frontassets/assets/img/footer-back-img.jpg	C:/My%20Web%20Sites/Rubickare/rubikcare.com/frontassets/assets/img/footer-back-img.jpg	(from https://rubikcare.com/frontassets/styles.css)
15:47:33	0/0	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2023%20Sep%202022%2013:47:31%20GMT	https://rubikcare.com/frontassets/assets/img/footer-shape.png	C:/My%20Web%20Sites/Rubickare/rubikcare.com/frontassets/assets/img/footer-shape.png	(from https://rubikcare.com/frontassets/styles.css)
15:47:33	0/0	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2023%20Sep%202022%2013:47:31%20GMT	https://rubikcare.com/frontassets/extra-images/sub-header.jpg	C:/My%20Web%20Sites/Rubickare/rubikcare.com/frontassets/extra-images/sub-header.jpg	(from https://rubikcare.com/frontassets/styles.css)
15:47:33	355/355	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%221d8ad8c7eb13863%22	https://rubikcare.com/frontassets/img/icons/ic_location.svg	C:/My%20Web%20Sites/Rubickare/rubikcare.com/frontassets/img/icons/ic_location.svg	(from https://rubikcare.com/frontassets/styles.css)
15:47:34	892/892	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%221d8ad8c7eb13a7c%22	https://rubikcare.com/frontassets/img/icons/s.svg	C:/My%20Web%20Sites/Rubickare/rubikcare.com/frontassets/img/icons/s.svg	(from https://rubikcare.com/frontassets/styles.css)
15:47:34	1597/1597	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%221d8ad8c7eb13f3d%22	https://rubikcare.com/frontassets/img/icons/doctor.svg	C:/My%20Web%20Sites/Rubickare/rubikcare.com/frontassets/img/icons/doctor.svg	(from https://rubikcare.com/frontassets/styles.css)
15:47:34	8051/8051	---M--	200	added ('OK')	image/png	etag:%221d8ad8c7a8504f3%22	https://rubikcare.com/frontassets/img/footer-shape.png	C:/My%20Web%20Sites/Rubickare/rubikcare.com/frontassets/img/footer-shape.png	(from https://rubikcare.com/frontassets/styles.css)
15:47:35	67590/67590	---M--	200	added ('OK')	image/jpeg	etag:%221d8ad8c7a841386%22	https://rubikcare.com/frontassets/img/footer-back-img.jpg	C:/My%20Web%20Sites/Rubickare/rubikcare.com/frontassets/img/footer-back-img.jpg	(from https://rubikcare.com/frontassets/styles.css)
15:47:35	3351/3351	---M-Z	200	added ('OK')	text/css	etag:%225eb03cf0-d17%22	https://cdnjs.cloudflare.com/ajax/libs/OwlCarousel2/2.3.4/assets/owl.carousel.min.css	C:/My%20Web%20Sites/Rubickare/cdnjs.cloudflare.com/ajax/libs/OwlCarousel2/2.3.4/assets/owl.carousel.min.css	(from https://rubikcare.com/Home/PatientPharmacyHome)
15:47:36	31000/31000	---M-Z	200	added ('OK')	text/css	etag:%225eb03e5f-7918%22	https://cdnjs.cloudflare.com/ajax/libs/font-awesome/4.7.0/css/font-awesome.min.css	C:/My%20Web%20Sites/Rubickare/cdnjs.cloudflare.com/ajax/libs/font-awesome/4.7.0/css/font-awesome.min.css	(from https://rubikcare.com/Home/PatientPharmacyHome)
15:47:36	156300/156300	---MCZ	200	added ('OK')	text/html	date:Fri,%2023%20Sep%202022%2013:47:34%20GMT	https://rubikcare.com/Home/FindMedication?Type=2&&RowNum=10&&PageNum=1	C:/My%20Web%20Sites/Rubickare/rubikcare.com/Home/FindMedication269f.html	(from https://rubikcare.com/Home/PatientPharmacyHome)
15:47:36	1317/1317	---M--	200	added ('OK')	image/png	etag:%221d8ad8c7b1db725%22	https://rubikcare.com/frontassets/img/medicine.png	C:/My%20Web%20Sites/Rubickare/rubikcare.com/frontassets/img/medicine.png	(from https://rubikcare.com/Home/PatientPharmacyHome)
15:47:37	1173/1173	---M--	200	added ('OK')	image/png	etag:%221d8ad8c7b1db695%22	https://rubikcare.com/frontassets/img/medical-report.png	C:/My%20Web%20Sites/Rubickare/rubikcare.com/frontassets/img/medical-report.png	(from https://rubikcare.com/Home/PatientPharmacyHome)
15:47:37	1151/1151	---M--	200	added ('OK')	image/png	etag:%221d8ad8c7b1db67f%22	https://rubikcare.com/frontassets/img/medicalreport.png	C:/My%20Web%20Sites/Rubickare/rubikcare.com/frontassets/img/medicalreport.png	(from https://rubikcare.com/Home/PatientPharmacyHome)
15:47:38	152641/152641	---MCZ	200	added ('OK')	text/html	date:Fri,%2023%20Sep%202022%2013:47:36%20GMT	https://rubikcare.com/Patient/search	C:/My%20Web%20Sites/Rubickare/rubikcare.com/Patient/search.html	(from https://rubikcare.com/Home/PatientPharmacyHome)
15:47:38	134922/134922	---MCZ	200	added ('OK')	text/html	date:Fri,%2023%20Sep%202022%2013:47:36%20GMT	https://rubikcare.com/patient/Offers	C:/My%20Web%20Sites/Rubickare/rubikcare.com/patient/Offers.html	(from https://rubikcare.com/Home/PatientPharmacyHome)
15:47:38	8125/8125	---M--	200	added ('OK')	image/png	etag:%221d7bee906b69fbd%22	https://api.rubikcare.com/Upload/reduced_2021101123432876096216&mask_group_62.png	C:/My%20Web%20Sites/Rubickare/api.rubikcare.com/Upload/reduced_2021101123432876096216&mask_group_62.png	(from https://rubikcare.com/Home/PatientPharmacyHome)
15:47:39	156320/156320	---MCZ	200	added ('OK')	text/html	date:Fri,%2023%20Sep%202022%2013:47:37%20GMT	https://rubikcare.com/Home/FindMedication?Type=3&&MedicineType=1&&RowNum=10&&PageNum=1	C:/My%20Web%20Sites/Rubickare/rubikcare.com/Home/FindMedication9e32.html	(from https://rubikcare.com/Home/PatientPharmacyHome)
15:47:39	7839/7839	---M--	200	added ('OK')	image/png	etag:%221d7bee906b69e9f%22	https://api.rubikcare.com/Upload/reduced_2021101123432888096420&mask_group_61.png	C:/My%20Web%20Sites/Rubickare/api.rubikcare.com/Upload/reduced_2021101123432888096420&mask_group_61.png	(from https://rubikcare.com/Home/PatientPharmacyHome)
15:47:39	153526/153526	---MCZ	200	added ('OK')	text/html	date:Fri,%2023%20Sep%202022%2013:47:37%20GMT	https://rubikcare.com/Home/FindMedication?Type=4&&MedicineType=2&&MedicinCategoryId=5&&RowNum=10&&PageNum=1	C:/My%20Web%20Sites/Rubickare/rubikcare.com/Home/FindMedicationa990.html	(from https://rubikcare.com/Home/PatientPharmacyHome)
15:47:39	13087/13087	---M--	200	added ('OK')	image/png	etag:%221d7beecd07acc9f%22	https://api.rubikcare.com/Upload/reduced_20211011010357359612group_3007.png	C:/My%20Web%20Sites/Rubickare/api.rubikcare.com/Upload/reduced_20211011010357359612group_3007.png	(from https://rubikcare.com/Home/PatientPharmacyHome)
15:47:40	149639/149639	---MCZ	200	added ('OK')	text/html	date:Fri,%2023%20Sep%202022%2013:47:38%20GMT	https://rubikcare.com/Home/FindMedication?Type=4&&MedicineType=2&&MedicinCategoryId=3&&RowNum=10&&PageNum=1	C:/My%20Web%20Sites/Rubickare/rubikcare.com/Home/FindMedicationca9c.html	(from https://rubikcare.com/Home/PatientPharmacyHome)
15:47:40	17010/17010	---M--	200	added ('OK')	image/png	etag:%221d7beeca4f85772%22	https://api.rubikcare.com/Upload/reduced_2021101109226659610download.png	C:/My%20Web%20Sites/Rubickare/api.rubikcare.com/Upload/reduced_2021101109226659610download.png	(from https://rubikcare.com/Home/PatientPharmacyHome)
15:47:40	156486/156486	---MCZ	200	added ('OK')	text/html	date:Fri,%2023%20Sep%202022%2013:47:38%20GMT	https://rubikcare.com/Home/FindMedication?Type=4&&MedicineType=2&&MedicinCategoryId=4&&RowNum=10&&PageNum=1	C:/My%20Web%20Sites/Rubickare/rubikcare.com/Home/FindMedicationb405.html	(from https://rubikcare.com/Home/PatientPharmacyHome)
15:47:40	12612/12612	---M--	200	added ('OK')	image/png	etag:%221d7beec767a0b44%22	https://api.rubikcare.com/Upload/reduced_20211011084876968mask_group_60.png	C:/My%20Web%20Sites/Rubickare/api.rubikcare.com/Upload/reduced_20211011084876968mask_group_60.png	(from https://rubikcare.com/Home/PatientPharmacyHome)
15:47:41	149609/149609	---MCZ	200	added ('OK')	text/html	date:Fri,%2023%20Sep%202022%2013:47:39%20GMT	https://rubikcare.com/Home/FindMedication?Type=4&&MedicineType=2&&MedicinCategoryId=6&&RowNum=10&&PageNum=1	C:/My%20Web%20Sites/Rubickare/rubikcare.com/Home/FindMedication4ec6.html	(from https://rubikcare.com/Home/PatientPharmacyHome)
15:47:41	19277/19277	---M--	200	added ('OK')	image/png	etag:%221d7beecf1431e4d%22	https://api.rubikcare.com/Upload/reduced_20211011011303339614c_tyxa_qes_iy.png	C:/My%20Web%20Sites/Rubickare/api.rubikcare.com/Upload/reduced_20211011011303339614c_tyxa_qes_iy.png	(from https://rubikcare.com/Home/PatientPharmacyHome)
15:47:41	143003/143003	---MCZ	200	added ('OK')	text/html	date:Fri,%2023%20Sep%202022%2013:47:39%20GMT	https://rubikcare.com/Home/FindMedication?Type=4&&MedicineType=2&&MedicinCategoryId=7&&RowNum=10&&PageNum=1	C:/My%20Web%20Sites/Rubickare/rubikcare.com/Home/FindMedicationd9dd.html	(from https://rubikcare.com/Home/PatientPharmacyHome)
15:47:41	12583/12583	---M--	200	added ('OK')	image/png	etag:%221d7beed3ebff327%22	https://api.rubikcare.com/Upload/reduced_202110110134089616fg_jt_h_8_t_btx.png	C:/My%20Web%20Sites/Rubickare/api.rubikcare.com/Upload/reduced_202110110134089616fg_jt_h_8_t_btx.png	(from https://rubikcare.com/Home/PatientPharmacyHome)
15:47:41	149575/149575	---MCZ	200	added ('OK')	text/html	date:Fri,%2023%20Sep%202022%2013:47:39%20GMT	https://rubikcare.com/Home/FindMedication?Type=4&&MedicineType=2&&MedicinCategoryId=8&&RowNum=10&&PageNum=1	C:/My%20Web%20Sites/Rubickare/rubikcare.com/Home/FindMedicationddb5.html	(from https://rubikcare.com/Home/PatientPharmacyHome)
15:47:42	12093/12093	---M--	200	added ('OK')	image/png	etag:%221d7beed6c0c5f3d%22	https://api.rubikcare.com/Upload/reduced_20211011014568069618eq_2_b_ne_6_lkg.png	C:/My%20Web%20Sites/Rubickare/api.rubikcare.com/Upload/reduced_20211011014568069618eq_2_b_ne_6_lkg.png	(from https://rubikcare.com/Home/PatientPharmacyHome)
15:47:42	154879/154879	---MCZ	200	added ('OK')	text/html	date:Fri,%2023%20Sep%202022%2013:47:40%20GMT	https://rubikcare.com/Home/FindMedication?Type=4&&MedicineType=2&&MedicinCategoryId=9&&RowNum=10&&PageNum=1	C:/My%20Web%20Sites/Rubickare/rubikcare.com/Home/FindMedicationf76d.html	(from https://rubikcare.com/Home/PatientPharmacyHome)
15:47:42	8908/8908	---M--	200	added ('OK')	image/png	etag:%221d7beed80504fcc%22	https://api.rubikcare.com/Upload/reduced_20211011015303399620mask_group_36.png	C:/My%20Web%20Sites/Rubickare/api.rubikcare.com/Upload/reduced_20211011015303399620mask_group_36.png	(from https://rubikcare.com/Home/PatientPharmacyHome)
15:47:42	150905/150905	---MCZ	200	added ('OK')	text/html	date:Fri,%2023%20Sep%202022%2013:47:40%20GMT	https://rubikcare.com/Home/FindMedication?Type=4&&MedicineType=2&&MedicinCategoryId=10&&RowNum=10&&PageNum=1	C:/My%20Web%20Sites/Rubickare/rubikcare.com/Home/FindMedication164b.html	(from https://rubikcare.com/Home/PatientPharmacyHome)
15:47:43	16156/16156	---M--	200	added ('OK')	image/png	etag:%221d7beed978f659c%22	https://api.rubikcare.com/Upload/reduced_2021101101693019622mask_group_41.png	C:/My%20Web%20Sites/Rubickare/api.rubikcare.com/Upload/reduced_2021101101693019622mask_group_41.png	(from https://rubikcare.com/Home/PatientPharmacyHome)
15:47:43	146944/146944	---MCZ	200	added ('OK')	text/html	date:Fri,%2023%20Sep%202022%2013:47:41%20GMT	https://rubikcare.com/Home/FindMedication?Type=4&&MedicineType=2&&MedicinCategoryId=11&&RowNum=10&&PageNum=1	C:/My%20Web%20Sites/Rubickare/rubikcare.com/Home/FindMedicationfd98.html	(from https://rubikcare.com/Home/PatientPharmacyHome)
15:47:43	9720/9720	---M--	200	added ('OK')	image/png	etag:%221d7beeda83ff578%22	https://api.rubikcare.com/Upload/reduced_20211011016374249624joanna_kosinska_m_vdz_v_h_ty_h_4_unsplash.png	C:/My%20Web%20Sites/Rubickare/api.rubikcare.com/Upload/reduced_20211011016374249624joanna_kosinska_m_vdz_v_h_ty_h_4_unsplash.png	(from https://rubikcare.com/Home/PatientPharmacyHome)
15:47:43	143001/143001	---MCZ	200	added ('OK')	text/html	date:Fri,%2023%20Sep%202022%2013:47:41%20GMT	https://rubikcare.com/Home/FindMedication?Type=4&&MedicineType=2&&MedicinCategoryId=16&&RowNum=10&&PageNum=1	C:/My%20Web%20Sites/Rubickare/rubikcare.com/Home/FindMedication6bf2.html	(from https://rubikcare.com/Home/PatientPharmacyHome)
15:47:43	28912/28912	---M--	200	added ('OK')	image/jpeg	etag:%221d86900f2b0f2f0%22	https://api.rubikcare.com/Upload/reduced_2022051610430626966vitamins-pills-bottle-732x549-thumbnail.jpeg	C:/My%20Web%20Sites/Rubickare/api.rubikcare.com/Upload/reduced_2022051610430626966vitamins-pills-bottle-732x549-thumbnail.jpg	(from https://rubikcare.com/Home/PatientPharmacyHome)
15:47:44	149611/149611	---MCZ	200	added ('OK')	text/html	date:Fri,%2023%20Sep%202022%2013:47:42%20GMT	https://rubikcare.com/Home/FindMedication?Type=4&&MedicineType=2&&MedicinCategoryId=12&&RowNum=10&&PageNum=1	C:/My%20Web%20Sites/Rubickare/rubikcare.com/Home/FindMedication00c9.html	(from https://rubikcare.com/Home/PatientPharmacyHome)
15:47:44	9885/9885	---M--	200	added ('OK')	image/png	etag:%221d7beedba21551d%22	https://api.rubikcare.com/Upload/reduced_202110110177339626mask_group_34.png	C:/My%20Web%20Sites/Rubickare/api.rubikcare.com/Upload/reduced_202110110177339626mask_group_34.png	(from https://rubikcare.com/Home/PatientPharmacyHome)
15:47:44	86927/86927	---M-Z	200	added ('OK')	application/javascript	etag:%225eb03ec4-1538f%22	https://cdnjs.cloudflare.com/ajax/libs/jquery/3.3.1/jquery.min.js	C:/My%20Web%20Sites/Rubickare/cdnjs.cloudflare.com/ajax/libs/jquery/3.3.1/jquery.min.js	(from https://rubikcare.com/Home/PatientPharmacyHome)
15:47:45	44342/44342	---M-Z	200	added ('OK')	application/javascript	etag:%225eb03cf0-ad36%22	https://cdnjs.cloudflare.com/ajax/libs/OwlCarousel2/2.3.4/owl.carousel.min.js	C:/My%20Web%20Sites/Rubickare/cdnjs.cloudflare.com/ajax/libs/OwlCarousel2/2.3.4/owl.carousel.min.js	(from https://rubikcare.com/Home/PatientPharmacyHome)
